timestamp,instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,hour,dayofweek,is_weekend,month,year,lag_1,lag_3,lag_6,lag_24
2011-02-12 04:00:00,950.0,1.0,0.0,2.0,4.0,0.0,6.0,0.0,1.0,0.12,0.1667,0.74,0.0896,0.0,4.0,4.0,4,5,1,2,2011,10.0,24.0,43.0,3.0
2011-02-12 05:00:00,951.0,1.0,0.0,2.0,5.0,0.0,6.0,0.0,1.0,0.12,0.1667,0.74,0.0896,0.0,1.0,1.0,5,5,1,2,2011,4.0,15.0,53.0,4.0
2011-02-12 06:00:00,952.0,1.0,0.0,2.0,6.0,0.0,6.0,0.0,1.0,0.12,0.1364,0.93,0.194,1.0,1.0,2.0,6,5,1,2,2011,1.0,10.0,30.0,24.0
2011-02-12 07:00:00,953.0,1.0,0.0,2.0,7.0,0.0,6.0,0.0,1.0,0.12,0.1515,0.8,0.1045,2.0,9.0,11.0,7,5,1,2,2011,2.0,4.0,24.0,74.0
2011-02-12 08:00:00,954.0,1.0,0.0,2.0,8.0,0.0,6.0,0.0,1.0,0.14,0.1515,0.86,0.1343,2.0,28.0,30.0,8,5,1,2,2011,11.0,1.0,15.0,216.0
2011-02-12 09:00:00,955.0,1.0,0.0,2.0,9.0,0.0,6.0,0.0,1.0,0.16,0.1818,0.64,0.1343,5.0,38.0,43.0,9,5,1,2,2011,30.0,2.0,10.0,140.0
2011-02-12 10:00:00,956.0,1.0,0.0,2.0,10.0,0.0,6.0,0.0,1.0,0.22,0.2121,0.41,0.2537,13.0,71.0,84.0,10,5,1,2,2011,43.0,11.0,4.0,44.0
2011-02-12 11:00:00,957.0,1.0,0.0,2.0,11.0,0.0,6.0,0.0,1.0,0.3,0.2727,0.28,0.3284,30.0,84.0,114.0,11,5,1,2,2011,84.0,30.0,1.0,64.0
2011-02-12 12:00:00,958.0,1.0,0.0,2.0,12.0,0.0,6.0,0.0,1.0,0.3,0.2727,0.39,0.4627,27.0,93.0,120.0,12,5,1,2,2011,114.0,43.0,2.0,71.0
2011-02-12 13:00:00,959.0,1.0,0.0,2.0,13.0,0.0,6.0,0.0,1.0,0.3,0.2727,0.39,0.4179,32.0,103.0,135.0,13,5,1,2,2011,120.0,84.0,11.0,110.0
2011-02-12 14:00:00,960.0,1.0,0.0,2.0,14.0,0.0,6.0,0.0,1.0,0.34,0.3182,0.31,0.2836,30.0,90.0,120.0,14,5,1,2,2011,135.0,114.0,30.0,84.0
2011-02-12 15:00:00,961.0,1.0,0.0,2.0,15.0,0.0,6.0,0.0,1.0,0.34,0.303,0.29,0.4179,47.0,127.0,174.0,15,5,1,2,2011,120.0,120.0,43.0,74.0
2011-02-12 16:00:00,962.0,1.0,0.0,2.0,16.0,0.0,6.0,0.0,1.0,0.34,0.303,0.29,0.4179,42.0,103.0,145.0,16,5,1,2,2011,174.0,135.0,84.0,125.0
2011-02-12 17:00:00,963.0,1.0,0.0,2.0,17.0,0.0,6.0,0.0,1.0,0.32,0.2879,0.31,0.5224,24.0,113.0,137.0,17,5,1,2,2011,145.0,120.0,114.0,211.0
2011-02-12 18:00:00,964.0,1.0,0.0,2.0,18.0,0.0,6.0,0.0,1.0,0.28,0.2576,0.38,0.3284,4.0,60.0,64.0,18,5,1,2,2011,137.0,174.0,120.0,174.0
2011-02-12 19:00:00,965.0,1.0,0.0,2.0,19.0,0.0,6.0,0.0,1.0,0.28,0.2727,0.38,0.1642,2.0,39.0,41.0,19,5,1,2,2011,64.0,145.0,135.0,101.0
2011-02-12 20:00:00,966.0,1.0,0.0,2.0,20.0,0.0,6.0,0.0,1.0,0.26,0.2576,0.41,0.2239,1.0,39.0,40.0,20,5,1,2,2011,41.0,137.0,120.0,63.0
2011-02-12 21:00:00,967.0,1.0,0.0,2.0,21.0,0.0,6.0,0.0,1.0,0.26,0.303,0.41,0.0,9.0,42.0,51.0,21,5,1,2,2011,40.0,64.0,174.0,47.0
2011-02-12 22:00:00,968.0,1.0,0.0,2.0,22.0,0.0,6.0,0.0,1.0,0.24,0.2576,0.44,0.0896,6.0,39.0,45.0,22,5,1,2,2011,51.0,41.0,145.0,43.0
2011-02-12 23:00:00,969.0,1.0,0.0,2.0,23.0,0.0,6.0,0.0,1.0,0.22,0.2273,0.51,0.1343,1.0,31.0,32.0,23,5,1,2,2011,45.0,40.0,137.0,53.0
2011-02-13 00:00:00,970.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2273,0.64,0.1045,5.0,34.0,39.0,0,6,1,2,2011,32.0,51.0,64.0,30.0
2011-02-13 01:00:00,971.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.2,0.2273,0.59,0.0896,1.0,23.0,24.0,1,6,1,2,2011,39.0,45.0,41.0,24.0
2011-02-13 02:00:00,972.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.2,0.2273,0.75,0.0896,1.0,19.0,20.0,2,6,1,2,2011,24.0,32.0,40.0,15.0
2011-02-13 03:00:00,973.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.2,0.2273,0.69,0.1045,4.0,8.0,12.0,3,6,1,2,2011,20.0,39.0,51.0,10.0
2011-02-13 04:00:00,974.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,0.2,0.2121,0.69,0.1642,0.0,2.0,2.0,4,6,1,2,2011,12.0,24.0,45.0,4.0
2011-02-13 05:00:00,974.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,0.2,0.2121,0.69,0.1642,0.0,2.0,2.0,5,6,1,2,2011,2.0,20.0,32.0,1.0
2011-02-13 06:00:00,975.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,0.2,0.2121,0.69,0.1343,2.0,3.0,5.0,6,6,1,2,2011,2.0,12.0,39.0,2.0
2011-02-13 07:00:00,976.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,2.0,0.22,0.2727,0.55,0.0,0.0,3.0,3.0,7,6,1,2,2011,5.0,2.0,24.0,11.0
2011-02-13 08:00:00,977.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,2.0,0.22,0.2273,0.64,0.194,1.0,11.0,12.0,8,6,1,2,2011,3.0,2.0,20.0,30.0
2011-02-13 09:00:00,978.0,1.0,0.0,2.0,9.0,0.0,0.0,0.0,2.0,0.24,0.2273,0.6,0.2239,12.0,35.0,47.0,9,6,1,2,2011,12.0,5.0,12.0,43.0
2011-02-13 10:00:00,979.0,1.0,0.0,2.0,10.0,0.0,0.0,0.0,1.0,0.3,0.2727,0.45,0.3284,19.0,86.0,105.0,10,6,1,2,2011,47.0,3.0,2.0,84.0
2011-02-13 11:00:00,980.0,1.0,0.0,2.0,11.0,0.0,0.0,0.0,1.0,0.32,0.2879,0.39,0.4478,26.0,86.0,112.0,11,6,1,2,2011,105.0,12.0,2.0,114.0
2011-02-13 12:00:00,981.0,1.0,0.0,2.0,12.0,0.0,0.0,0.0,1.0,0.36,0.3182,0.32,0.4627,58.0,94.0,152.0,12,6,1,2,2011,112.0,47.0,5.0,120.0
2011-02-13 13:00:00,982.0,1.0,0.0,2.0,13.0,0.0,0.0,0.0,1.0,0.38,0.3939,0.29,0.3582,62.0,92.0,154.0,13,6,1,2,2011,152.0,105.0,3.0,135.0
2011-02-13 14:00:00,983.0,1.0,0.0,2.0,14.0,0.0,0.0,0.0,2.0,0.4,0.4091,0.3,0.4179,51.0,110.0,161.0,14,6,1,2,2011,154.0,112.0,12.0,120.0
2011-02-13 15:00:00,984.0,1.0,0.0,2.0,15.0,0.0,0.0,0.0,2.0,0.4,0.4091,0.3,0.2985,40.0,122.0,162.0,15,6,1,2,2011,161.0,152.0,47.0,174.0
2011-02-13 16:00:00,985.0,1.0,0.0,2.0,16.0,0.0,0.0,0.0,2.0,0.42,0.4242,0.28,0.3284,28.0,106.0,134.0,16,6,1,2,2011,162.0,154.0,105.0,145.0
2011-02-13 17:00:00,986.0,1.0,0.0,2.0,17.0,0.0,0.0,0.0,1.0,0.42,0.4242,0.28,0.3284,30.0,95.0,125.0,17,6,1,2,2011,134.0,161.0,112.0,137.0
2011-02-13 18:00:00,987.0,1.0,0.0,2.0,18.0,0.0,0.0,0.0,1.0,0.4,0.4091,0.32,0.2985,17.0,78.0,95.0,18,6,1,2,2011,125.0,162.0,152.0,64.0
2011-02-13 19:00:00,988.0,1.0,0.0,2.0,19.0,0.0,0.0,0.0,1.0,0.4,0.4091,0.35,0.2836,11.0,50.0,61.0,19,6,1,2,2011,95.0,134.0,154.0,41.0
2011-02-13 20:00:00,989.0,1.0,0.0,2.0,20.0,0.0,0.0,0.0,1.0,0.4,0.4091,0.35,0.3284,15.0,32.0,47.0,20,6,1,2,2011,61.0,125.0,161.0,40.0
2011-02-13 21:00:00,990.0,1.0,0.0,2.0,21.0,0.0,0.0,0.0,1.0,0.4,0.4091,0.35,0.3582,6.0,45.0,51.0,21,6,1,2,2011,47.0,95.0,162.0,51.0
2011-02-13 22:00:00,991.0,1.0,0.0,2.0,22.0,0.0,0.0,0.0,1.0,0.4,0.4091,0.35,0.2985,5.0,31.0,36.0,22,6,1,2,2011,51.0,61.0,134.0,45.0
2011-02-13 23:00:00,992.0,1.0,0.0,2.0,23.0,0.0,0.0,0.0,1.0,0.4,0.4091,0.35,0.3582,3.0,27.0,30.0,23,6,1,2,2011,36.0,47.0,125.0,32.0
2011-02-14 00:00:00,993.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.38,0.3939,0.37,0.3582,3.0,8.0,11.0,0,0,0,2,2011,30.0,51.0,95.0,39.0
2011-02-14 01:00:00,994.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.38,0.3939,0.37,0.3582,1.0,6.0,7.0,1,0,0,2,2011,11.0,36.0,61.0,24.0
2011-02-14 02:00:00,995.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.36,0.3333,0.4,0.2985,0.0,2.0,2.0,2,0,0,2,2011,7.0,30.0,47.0,20.0
2011-02-14 03:00:00,996.0,1.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,0.34,0.3182,0.46,0.2239,1.0,1.0,2.0,3,0,0,2,2011,2.0,11.0,51.0,12.0
2011-02-14 04:00:00,997.0,1.0,0.0,2.0,4.0,0.0,1.0,1.0,1.0,0.32,0.303,0.53,0.2836,0.0,2.0,2.0,4,0,0,2,2011,2.0,7.0,36.0,2.0
2011-02-14 05:00:00,998.0,1.0,0.0,2.0,5.0,0.0,1.0,1.0,1.0,0.32,0.303,0.53,0.2836,0.0,3.0,3.0,5,0,0,2,2011,2.0,2.0,30.0,2.0
2011-02-14 06:00:00,999.0,1.0,0.0,2.0,6.0,0.0,1.0,1.0,1.0,0.34,0.303,0.46,0.2985,1.0,25.0,26.0,6,0,0,2,2011,3.0,2.0,11.0,5.0
2011-02-14 07:00:00,1000.0,1.0,0.0,2.0,7.0,0.0,1.0,1.0,1.0,0.34,0.303,0.46,0.2985,2.0,96.0,98.0,7,0,0,2,2011,26.0,2.0,7.0,3.0
2011-02-14 08:00:00,1001.0,1.0,0.0,2.0,8.0,0.0,1.0,1.0,1.0,0.38,0.3939,0.4,0.4627,7.0,249.0,256.0,8,0,0,2,2011,98.0,3.0,2.0,12.0
2011-02-14 09:00:00,1002.0,1.0,0.0,2.0,9.0,0.0,1.0,1.0,1.0,0.4,0.4091,0.37,0.3881,8.0,122.0,130.0,9,0,0,2,2011,256.0,26.0,2.0,47.0
2011-02-14 10:00:00,1003.0,1.0,0.0,2.0,10.0,0.0,1.0,1.0,1.0,0.44,0.4394,0.33,0.2239,9.0,46.0,55.0,10,0,0,2,2011,130.0,98.0,2.0,105.0
2011-02-14 11:00:00,1004.0,1.0,0.0,2.0,11.0,0.0,1.0,1.0,1.0,0.52,0.5,0.23,0.2537,10.0,43.0,53.0,11,0,0,2,2011,55.0,256.0,3.0,112.0
2011-02-14 12:00:00,1005.0,1.0,0.0,2.0,12.0,0.0,1.0,1.0,1.0,0.56,0.5303,0.22,0.4478,27.0,99.0,126.0,12,0,0,2,2011,53.0,130.0,26.0,152.0
2011-02-14 13:00:00,1006.0,1.0,0.0,2.0,13.0,0.0,1.0,1.0,1.0,0.58,0.5455,0.19,0.3881,27.0,93.0,120.0,13,0,0,2,2011,126.0,55.0,98.0,154.0
2011-02-14 14:00:00,1007.0,1.0,0.0,2.0,14.0,0.0,1.0,1.0,1.0,0.6,0.5909,0.15,0.4925,14.0,76.0,90.0,14,0,0,2,2011,120.0,53.0,256.0,161.0
2011-02-14 15:00:00,1008.0,1.0,0.0,2.0,15.0,0.0,1.0,1.0,1.0,0.56,0.5303,0.21,0.6567,19.0,71.0,90.0,15,0,0,2,2011,90.0,126.0,130.0,162.0
2011-02-14 16:00:00,1009.0,1.0,0.0,2.0,16.0,0.0,1.0,1.0,1.0,0.52,0.5,0.27,0.4627,16.0,102.0,118.0,16,0,0,2,2011,90.0,120.0,55.0,134.0
2011-02-14 17:00:00,1010.0,1.0,0.0,2.0,17.0,0.0,1.0,1.0,1.0,0.46,0.4545,0.33,0.6119,25.0,218.0,243.0,17,0,0,2,2011,118.0,90.0,53.0,125.0
2011-02-14 18:00:00,1011.0,1.0,0.0,2.0,18.0,0.0,1.0,1.0,1.0,0.4,0.4091,0.4,0.6119,11.0,194.0,205.0,18,0,0,2,2011,243.0,90.0,126.0,95.0
2011-02-14 19:00:00,1012.0,1.0,0.0,2.0,19.0,0.0,1.0,1.0,1.0,0.38,0.3939,0.43,0.4925,12.0,86.0,98.0,19,0,0,2,2011,205.0,118.0,120.0,61.0
2011-02-14 20:00:00,1013.0,1.0,0.0,2.0,20.0,0.0,1.0,1.0,1.0,0.36,0.3182,0.46,0.4627,5.0,65.0,70.0,20,0,0,2,2011,98.0,243.0,90.0,47.0
2011-02-14 21:00:00,1014.0,1.0,0.0,2.0,21.0,0.0,1.0,1.0,1.0,0.36,0.3182,0.5,0.5224,8.0,35.0,43.0,21,0,0,2,2011,70.0,205.0,90.0,51.0
2011-02-14 22:00:00,1015.0,1.0,0.0,2.0,22.0,0.0,1.0,1.0,1.0,0.34,0.2879,0.46,0.6567,1.0,44.0,45.0,22,0,0,2,2011,43.0,98.0,118.0,36.0
2011-02-14 23:00:00,1016.0,1.0,0.0,2.0,23.0,0.0,1.0,1.0,1.0,0.32,0.2879,0.49,0.4925,1.0,19.0,20.0,23,0,0,2,2011,45.0,70.0,243.0,30.0
2011-02-15 00:00:00,1017.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.3,0.2727,0.49,0.4179,7.0,12.0,19.0,0,1,0,2,2011,20.0,43.0,205.0,11.0
2011-02-15 01:00:00,1018.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,0.3,0.2424,0.42,0.7761,0.0,5.0,5.0,1,1,0,2,2011,19.0,45.0,98.0,7.0
2011-02-15 02:00:00,1019.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,0.28,0.2273,0.41,0.6866,1.0,2.0,3.0,2,1,0,2,2011,5.0,20.0,70.0,2.0
2011-02-15 03:00:00,1019.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,0.28,0.2273,0.41,0.6866,1.0,2.0,3.0,3,1,0,2,2011,3.0,19.0,43.0,2.0
2011-02-15 04:00:00,1020.0,1.0,0.0,2.0,4.0,0.0,2.0,1.0,1.0,0.22,0.1818,0.37,0.5224,0.0,1.0,1.0,4,1,0,2,2011,3.0,5.0,45.0,2.0
2011-02-15 05:00:00,1021.0,1.0,0.0,2.0,5.0,0.0,2.0,1.0,1.0,0.22,0.1818,0.32,0.4627,0.0,4.0,4.0,5,1,0,2,2011,1.0,3.0,20.0,3.0
2011-02-15 06:00:00,1022.0,1.0,0.0,2.0,6.0,0.0,2.0,1.0,1.0,0.2,0.1818,0.32,0.3284,0.0,30.0,30.0,6,1,0,2,2011,4.0,3.0,19.0,26.0
2011-02-15 07:00:00,1023.0,1.0,0.0,2.0,7.0,0.0,2.0,1.0,1.0,0.2,0.1818,0.32,0.3582,2.0,103.0,105.0,7,1,0,2,2011,30.0,1.0,5.0,98.0
2011-02-15 08:00:00,1024.0,1.0,0.0,2.0,8.0,0.0,2.0,1.0,1.0,0.2,0.1818,0.32,0.3582,10.0,213.0,223.0,8,1,0,2,2011,105.0,4.0,3.0,256.0
2011-02-15 09:00:00,1025.0,1.0,0.0,2.0,9.0,0.0,2.0,1.0,1.0,0.22,0.197,0.29,0.4478,2.0,108.0,110.0,9,1,0,2,2011,223.0,30.0,3.0,130.0
2011-02-15 10:00:00,1026.0,1.0,0.0,2.0,10.0,0.0,2.0,1.0,1.0,0.24,0.2121,0.27,0.2836,5.0,47.0,52.0,10,1,0,2,2011,110.0,105.0,1.0,55.0
2011-02-15 11:00:00,1027.0,1.0,0.0,2.0,11.0,0.0,2.0,1.0,1.0,0.26,0.2424,0.25,0.2537,11.0,46.0,57.0,11,1,0,2,2011,52.0,223.0,4.0,53.0
2011-02-15 12:00:00,1028.0,1.0,0.0,2.0,12.0,0.0,2.0,1.0,1.0,0.28,0.2727,0.24,0.2537,6.0,65.0,71.0,12,1,0,2,2011,57.0,110.0,30.0,126.0
2011-02-15 13:00:00,1029.0,1.0,0.0,2.0,13.0,0.0,2.0,1.0,1.0,0.32,0.303,0.21,0.2239,14.0,68.0,82.0,13,1,0,2,2011,71.0,52.0,105.0,120.0
2011-02-15 14:00:00,1030.0,1.0,0.0,2.0,14.0,0.0,2.0,1.0,1.0,0.34,0.3182,0.19,0.2239,10.0,69.0,79.0,14,1,0,2,2011,82.0,57.0,223.0,90.0
2011-02-15 15:00:00,1031.0,1.0,0.0,2.0,15.0,0.0,2.0,1.0,1.0,0.34,0.3333,0.19,0.1642,11.0,74.0,85.0,15,1,0,2,2011,79.0,71.0,110.0,90.0
2011-02-15 16:00:00,1032.0,1.0,0.0,2.0,16.0,0.0,2.0,1.0,1.0,0.34,0.3182,0.19,0.2537,21.0,77.0,98.0,16,1,0,2,2011,85.0,82.0,52.0,118.0
2011-02-15 17:00:00,1033.0,1.0,0.0,2.0,17.0,0.0,2.0,1.0,1.0,0.32,0.303,0.22,0.2239,15.0,191.0,206.0,17,1,0,2,2011,98.0,79.0,57.0,243.0
2011-02-15 18:00:00,1034.0,1.0,0.0,2.0,18.0,0.0,2.0,1.0,1.0,0.3,0.303,0.22,0.1343,14.0,198.0,212.0,18,1,0,2,2011,206.0,85.0,71.0,205.0
2011-02-15 19:00:00,1035.0,1.0,0.0,2.0,19.0,0.0,2.0,1.0,1.0,0.28,0.2879,0.26,0.1343,3.0,142.0,145.0,19,1,0,2,2011,212.0,98.0,82.0,98.0
2011-02-15 20:00:00,1036.0,1.0,0.0,2.0,20.0,0.0,2.0,1.0,1.0,0.26,0.2727,0.33,0.1045,3.0,98.0,101.0,20,1,0,2,2011,145.0,206.0,79.0,70.0
2011-02-15 21:00:00,1037.0,1.0,0.0,2.0,21.0,0.0,2.0,1.0,1.0,0.24,0.2879,0.52,0.0,5.0,61.0,66.0,21,1,0,2,2011,101.0,212.0,85.0,43.0
2011-02-15 22:00:00,1038.0,1.0,0.0,2.0,22.0,0.0,2.0,1.0,1.0,0.24,0.2879,0.44,0.0,0.0,41.0,41.0,22,1,0,2,2011,66.0,145.0,98.0,45.0
2011-02-15 23:00:00,1039.0,1.0,0.0,2.0,23.0,0.0,2.0,1.0,2.0,0.22,0.2576,0.44,0.0896,0.0,20.0,20.0,23,1,0,2,2011,41.0,101.0,206.0,20.0
2011-02-16 00:00:00,1040.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,0.22,0.2576,0.41,0.0896,0.0,15.0,15.0,0,2,0,2,2011,20.0,66.0,212.0,19.0
2011-02-16 01:00:00,1041.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0,0.2,0.2273,0.44,0.0896,0.0,9.0,9.0,1,2,0,2,2011,15.0,41.0,145.0,5.0
2011-02-16 02:00:00,1041.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0,0.2,0.2273,0.44,0.0896,0.0,9.0,9.0,2,2,0,2,2011,9.0,20.0,101.0,3.0
2011-02-16 03:00:00,1042.0,1.0,0.0,2.0,3.0,0.0,3.0,1.0,2.0,0.2,0.197,0.47,0.194,0.0,1.0,1.0,3,2,0,2,2011,9.0,15.0,66.0,3.0
2011-02-16 04:00:00,1043.0,1.0,0.0,2.0,4.0,0.0,3.0,1.0,1.0,0.2,0.197,0.51,0.194,0.0,1.0,1.0,4,2,0,2,2011,1.0,9.0,41.0,1.0
2011-02-16 05:00:00,1044.0,1.0,0.0,2.0,5.0,0.0,3.0,1.0,1.0,0.2,0.197,0.47,0.194,0.0,5.0,5.0,5,2,0,2,2011,1.0,9.0,20.0,4.0
2011-02-16 06:00:00,1045.0,1.0,0.0,2.0,6.0,0.0,3.0,1.0,1.0,0.2,0.197,0.55,0.2239,1.0,32.0,33.0,6,2,0,2,2011,5.0,1.0,15.0,30.0
2011-02-16 07:00:00,1046.0,1.0,0.0,2.0,7.0,0.0,3.0,1.0,2.0,0.2,0.197,0.55,0.2239,5.0,103.0,108.0,7,2,0,2,2011,33.0,1.0,9.0,105.0
2011-02-16 08:00:00,1047.0,1.0,0.0,2.0,8.0,0.0,3.0,1.0,2.0,0.22,0.2273,0.55,0.1642,6.0,224.0,230.0,8,2,0,2,2011,108.0,5.0,9.0,223.0
2011-02-16 09:00:00,1048.0,1.0,0.0,2.0,9.0,0.0,3.0,1.0,1.0,0.24,0.2121,0.52,0.2836,2.0,122.0,124.0,9,2,0,2,2011,230.0,33.0,1.0,110.0
2011-02-16 10:00:00,1049.0,1.0,0.0,2.0,10.0,0.0,3.0,1.0,1.0,0.26,0.2273,0.41,0.3881,14.0,55.0,69.0,10,2,0,2,2011,124.0,108.0,1.0,52.0
2011-02-16 11:00:00,1050.0,1.0,0.0,2.0,11.0,0.0,3.0,1.0,1.0,0.34,0.303,0.34,0.2985,7.0,59.0,66.0,11,2,0,2,2011,69.0,230.0,5.0,57.0
2011-02-16 12:00:00,1051.0,1.0,0.0,2.0,12.0,0.0,3.0,1.0,1.0,0.38,0.3939,0.32,0.3284,14.0,72.0,86.0,12,2,0,2,2011,66.0,124.0,33.0,71.0
2011-02-16 13:00:00,1052.0,1.0,0.0,2.0,13.0,0.0,3.0,1.0,1.0,0.42,0.4242,0.3,0.3582,13.0,80.0,93.0,13,2,0,2,2011,86.0,69.0,108.0,82.0
2011-02-16 14:00:00,1053.0,1.0,0.0,2.0,14.0,0.0,3.0,1.0,1.0,0.46,0.4545,0.28,0.4179,17.0,65.0,82.0,14,2,0,2,2011,93.0,66.0,230.0,79.0
2011-02-16 15:00:00,1054.0,1.0,0.0,2.0,15.0,0.0,3.0,1.0,1.0,0.46,0.4545,0.28,0.4179,35.0,82.0,117.0,15,2,0,2,2011,82.0,86.0,124.0,85.0
2011-02-16 16:00:00,1055.0,1.0,0.0,2.0,16.0,0.0,3.0,1.0,1.0,0.46,0.4545,0.31,0.3881,26.0,96.0,122.0,16,2,0,2,2011,117.0,93.0,69.0,98.0
2011-02-16 17:00:00,1056.0,1.0,0.0,2.0,17.0,0.0,3.0,1.0,1.0,0.46,0.4545,0.28,0.2836,11.0,244.0,255.0,17,2,0,2,2011,122.0,82.0,66.0,206.0
2011-02-16 18:00:00,1057.0,1.0,0.0,2.0,18.0,0.0,3.0,1.0,1.0,0.4,0.4091,0.4,0.2239,20.0,202.0,222.0,18,2,0,2,2011,255.0,117.0,86.0,212.0
2011-02-16 19:00:00,1058.0,1.0,0.0,2.0,19.0,0.0,3.0,1.0,1.0,0.34,0.3182,0.53,0.2239,18.0,143.0,161.0,19,2,0,2,2011,222.0,122.0,93.0,145.0
2011-02-16 20:00:00,1059.0,1.0,0.0,2.0,20.0,0.0,3.0,1.0,1.0,0.38,0.3939,0.43,0.194,10.0,108.0,118.0,20,2,0,2,2011,161.0,255.0,82.0,101.0
2011-02-16 21:00:00,1060.0,1.0,0.0,2.0,21.0,0.0,3.0,1.0,1.0,0.36,0.3485,0.46,0.194,5.0,87.0,92.0,21,2,0,2,2011,118.0,222.0,117.0,66.0
2011-02-16 22:00:00,1061.0,1.0,0.0,2.0,22.0,0.0,3.0,1.0,1.0,0.34,0.3333,0.53,0.194,12.0,61.0,73.0,22,2,0,2,2011,92.0,161.0,122.0,41.0
2011-02-16 23:00:00,1062.0,1.0,0.0,2.0,23.0,0.0,3.0,1.0,1.0,0.38,0.3939,0.4,0.2239,2.0,31.0,33.0,23,2,0,2,2011,73.0,118.0,255.0,20.0
2011-02-17 00:00:00,1063.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0,1.0,0.34,0.3333,0.53,0.194,1.0,16.0,17.0,0,3,0,2,2011,33.0,92.0,222.0,15.0
2011-02-17 01:00:00,1064.0,1.0,0.0,2.0,1.0,0.0,4.0,1.0,1.0,0.34,0.3182,0.53,0.2239,0.0,6.0,6.0,1,3,0,2,2011,17.0,73.0,161.0,9.0
2011-02-17 02:00:00,1065.0,1.0,0.0,2.0,2.0,0.0,4.0,1.0,2.0,0.34,0.3182,0.53,0.2239,2.0,4.0,6.0,2,3,0,2,2011,6.0,33.0,118.0,9.0
2011-02-17 03:00:00,1066.0,1.0,0.0,2.0,3.0,0.0,4.0,1.0,1.0,0.34,0.3333,0.53,0.194,3.0,1.0,4.0,3,3,0,2,2011,6.0,17.0,92.0,1.0
2011-02-17 04:00:00,1067.0,1.0,0.0,2.0,4.0,0.0,4.0,1.0,1.0,0.32,0.3182,0.57,0.194,3.0,1.0,4.0,4,3,0,2,2011,4.0,6.0,73.0,1.0
2011-02-17 05:00:00,1068.0,1.0,0.0,2.0,5.0,0.0,4.0,1.0,1.0,0.32,0.3333,0.66,0.0896,1.0,11.0,12.0,5,3,0,2,2011,4.0,6.0,33.0,5.0
2011-02-17 06:00:00,1069.0,1.0,0.0,2.0,6.0,0.0,4.0,1.0,1.0,0.3,0.303,0.7,0.1343,3.0,44.0,47.0,6,3,0,2,2011,12.0,4.0,17.0,33.0
2011-02-17 07:00:00,1070.0,1.0,0.0,2.0,7.0,0.0,4.0,1.0,1.0,0.32,0.3333,0.57,0.1045,7.0,119.0,126.0,7,3,0,2,2011,47.0,4.0,6.0,108.0
2011-02-17 08:00:00,1071.0,1.0,0.0,2.0,8.0,0.0,4.0,1.0,1.0,0.32,0.3333,0.57,0.0896,18.0,267.0,285.0,8,3,0,2,2011,126.0,12.0,6.0,230.0
2011-02-17 09:00:00,1072.0,1.0,0.0,2.0,9.0,0.0,4.0,1.0,1.0,0.36,0.3485,0.57,0.194,16.0,163.0,179.0,9,3,0,2,2011,285.0,47.0,4.0,124.0
2011-02-17 10:00:00,1073.0,1.0,0.0,2.0,10.0,0.0,4.0,1.0,1.0,0.38,0.3939,0.54,0.194,18.0,70.0,88.0,10,3,0,2,2011,179.0,126.0,4.0,69.0
2011-02-17 11:00:00,1074.0,1.0,0.0,2.0,11.0,0.0,4.0,1.0,2.0,0.44,0.4394,0.44,0.2537,19.0,71.0,90.0,11,3,0,2,2011,88.0,285.0,12.0,66.0
2011-02-17 12:00:00,1075.0,1.0,0.0,2.0,12.0,0.0,4.0,1.0,1.0,0.48,0.4697,0.41,0.2239,15.0,86.0,101.0,12,3,0,2,2011,90.0,179.0,47.0,86.0
2011-02-17 13:00:00,1076.0,1.0,0.0,2.0,13.0,0.0,4.0,1.0,1.0,0.54,0.5152,0.34,0.2239,15.0,108.0,123.0,13,3,0,2,2011,101.0,88.0,126.0,93.0
